T U C_V $Q_{6}$ $P_{2}$
9.337533753375336643e-01 -1.168171320759253717e+02 1.097941153333974285e+02 3.962254573490855414e-01 8.633791929989854952e-02
9.338433843384338351e-01 -1.168072509020944096e+02 1.097655691618520990e+02 3.962251801328116052e-01 8.633534223448388611e-02
9.339333933393338949e-01 -1.167973722971435251e+02 1.097370348150867443e+02 3.962249031163642132e-01 8.633276589677017776e-02
9.340234023402339547e-01 -1.167874962600088224e+02 1.097085122872588130e+02 3.962246262998059265e-01 8.633019028667346384e-02
9.341134113411340145e-01 -1.167776227896266192e+02 1.096800015726436328e+02 3.962243496832004164e-01 8.632761540410956169e-02
9.342034203420341854e-01 -1.167677518849342562e+02 1.096515026653507761e+02 3.962240732666093557e-01 8.632504124899320619e-02
9.342934293429342452e-01 -1.167578835448684202e+02 1.096230155597244078e+02 3.962237970500926409e-01 8.632246782123809137e-02
9.343834383438343050e-01 -1.167480177683678875e+02 1.095945402498408185e+02 3.962235210337143321e-01 8.631989512075798066e-02
9.344734473447343648e-01 -1.167381545543707801e+02 1.095660767299545739e+02 3.962232452175321051e-01 8.631732314746516643e-02
9.345634563456345356e-01 -1.167282939018162438e+02 1.095376249942712121e+02 3.962229696016074665e-01 8.631475190127173291e-02
9.346534653465345954e-01 -1.167184358096438928e+02 1.095091850369558273e+02 3.962226941859994245e-01 8.631218138208879287e-02
9.347434743474346552e-01 -1.167085802767939242e+02 1.094807568521911350e+02 3.962224189707665989e-01 8.630961158982682069e-02
9.348334833483348261e-01 -1.166987273022068194e+02 1.094523404342005648e+02 3.962221439559674430e-01 8.630704252439543034e-02
9.349234923492348859e-01 -1.166888768848237135e+02 1.094239357771586327e+02 3.962218691416594107e-01 8.630447418570359741e-02
9.350135013501349457e-01 -1.166790290235862528e+02 1.093955428752638710e+02 3.962215945278997897e-01 8.630190657365960361e-02
9.351035103510350055e-01 -1.166691837174369226e+02 1.093671617226284951e+02 3.962213201147453678e-01 8.629933968817110612e-02
9.351935193519351763e-01 -1.166593409653182789e+02 1.093387923134469162e+02 3.962210459022519338e-01 8.629677352914462418e-02
9.352835283528352361e-01 -1.166495007661733183e+02 1.093104346420083459e+02 3.962207718904747766e-01 8.629420809648644108e-02
9.353735373537352960e-01 -1.166396631189460038e+02 1.092820887023804488e+02 3.962204980794689635e-01 8.629164339010192419e-02
9.354635463546353558e-01 -1.166298280225806963e+02 1.092537544887589007e+02 3.962202244692888398e-01 8.628907940989553882e-02
9.355535553555355266e-01 -1.166199954760221829e+02 1.092254319953030119e+02 3.962199510599884178e-01 8.628651615577133394e-02
9.356435643564355864e-01 -1.166101654782157340e+02 1.091971212162044935e+02 3.962196778516213769e-01 8.628395362763248422e-02
9.357335733573356462e-01 -1.166003380281072452e+02 1.091688221456040679e+02 3.962194048442392313e-01 8.628139182538141494e-02
9.358235823582358170e-01 -1.165905131246431239e+02 1.091405347776851755e+02 3.962191320378946058e-01 8.627883074891984361e-02
9.359135913591358769e-01 -1.165806907667701608e+02 1.091122591066013001e+02 3.962188594326394586e-01 8.627627039814883547e-02
9.360036003600359367e-01 -1.165708709534360139e+02 1.090839951264903220e+02 3.962185870285246381e-01 8.627371077296874802e-02
9.360936093609359965e-01 -1.165610536835885114e+02 1.090557428315224229e+02 3.962183148255999932e-01 8.627115187327891177e-02
9.361836183618361673e-01 -1.165512389561762632e+02 1.090275022158460700e+02 3.962180428239167607e-01 8.626859369897861562e-02
9.362736273627362271e-01 -1.165414267701481350e+02 1.089992732736254197e+02 3.962177710235239569e-01 8.626603624996570518e-02
9.363636363636362869e-01 -1.165316171244538168e+02 1.089710559990195122e+02 3.962174994244698212e-01 8.626347952613779013e-02
9.364536453645363467e-01 -1.165218100180431833e+02 1.089428503861428084e+02 3.962172280268032587e-01 8.626092352739124502e-02
9.365436543654365176e-01 -1.165120054498671891e+02 1.089146564291172012e+02 3.962169568305714540e-01 8.625836825362249993e-02
9.366336633663365774e-01 -1.165022034188766753e+02 1.088864741221280070e+02 3.962166858358223132e-01 8.625581370472661102e-02
9.367236723672366372e-01 -1.164924039240233355e+02 1.088583034593076206e+02 3.962164150426017439e-01 8.625325988059816262e-02
9.368136813681368080e-01 -1.164826069642592898e+02 1.088301444348165603e+02 3.962161444509560981e-01 8.625070678113089251e-02
9.369036903690368678e-01 -1.164728125385373971e+02 1.088019970427440626e+02 3.962158740609313390e-01 8.624815440621816376e-02
9.369936993699369276e-01 -1.164630206458110138e+02 1.087738612772176765e+02 3.962156038725724305e-01 8.624560275575231250e-02
9.370837083708369875e-01 -1.164532312850336098e+02 1.087457371324221356e+02 3.962153338859232266e-01 8.624305182962509198e-02
9.371737173717371583e-01 -1.164434444551596357e+02 1.087176246024396420e+02 3.962150641010285246e-01 8.624050162772735340e-02
9.372637263726372181e-01 -1.164336601551437411e+02 1.086895236814282555e+02 3.962147945179302355e-01 8.623795214994929570e-02
9.373537353735372779e-01 -1.164238783839416698e+02 1.086614343634766726e+02 3.962145251366734344e-01 8.623540339618093742e-02
9.374437443744373377e-01 -1.164140991405089665e+02 1.086333566427182831e+02 3.962142559572983669e-01 8.623285536631072890e-02
9.375337533753375086e-01 -1.164043224238022418e+02 1.086052905132793143e+02 3.962139869798477210e-01 8.623030806022700945e-02
9.376237623762375684e-01 -1.163945482327782770e+02 1.085772359692727917e+02 3.962137182043627415e-01 8.622776147781713307e-02
9.377137713771376282e-01 -1.163847765663947342e+02 1.085491930047817135e+02 3.962134496308838960e-01 8.622521561896798192e-02
9.378037803780377990e-01 -1.163750074236093610e+02 1.085211616140123851e+02 3.962131812594512636e-01 8.622267048356545283e-02
9.378937893789378588e-01 -1.163652408033808427e+02 1.084931417909965035e+02 3.962129130901042018e-01 8.622012607149485974e-02
9.379837983798379186e-01 -1.163554767046683196e+02 1.084651335298164980e+02 3.962126451228821233e-01 8.621758238264089214e-02
9.380738073807379784e-01 -1.163457151264310028e+02 1.084371368247069682e+02 3.962123773578227759e-01 8.621503941688722639e-02
9.381638163816381493e-01 -1.163359560676295530e+02 1.084091516696141895e+02 3.962121097949649062e-01 8.621249717411734459e-02
9.382538253825382091e-01 -1.163261995272243183e+02 1.083811780587462152e+02 3.962118424343459844e-01 8.620995565421368800e-02
9.383438343834382689e-01 -1.163164455041765706e+02 1.083532159861571529e+02 3.962115752760019260e-01 8.620741485705803175e-02
9.384338433843383287e-01 -1.163066939974478515e+02 1.083252654459973883e+02 3.962113083199701458e-01 8.620487478253137381e-02
9.385238523852384995e-01 -1.162969450060008114e+02 1.082973264322676528e+02 3.962110415662860596e-01 8.620233543051426806e-02
9.386138613861385593e-01 -1.162871985287975320e+02 1.082693989391971598e+02 3.962107750149843066e-01 8.619979680088608875e-02
9.387038703870386191e-01 -1.162774545648020421e+02 1.082414829607498490e+02 3.962105086660999698e-01 8.619725889352618242e-02
9.387938793879387900e-01 -1.162677131129777592e+02 1.082135784910849310e+02 3.962102425196672995e-01 8.619472170831254942e-02
9.388838883888388498e-01 -1.162579741722894795e+02 1.081856855242349269e+02 3.962099765757205461e-01 8.619218524512306523e-02
9.389738973897389096e-01 -1.162482377417014305e+02 1.081578040543696630e+02 3.962097108342909624e-01 8.618964950383418977e-02
9.390639063906389694e-01 -1.162385038201794885e+02 1.081299340755467426e+02 3.962094452954130208e-01 8.618711448432249400e-02
9.391539153915391402e-01 -1.162287724066898420e+02 1.081020755817650780e+02 3.962091799591182517e-01 8.618458018646325824e-02
9.392439243924392001e-01 -1.162190435001984525e+02 1.080742285672167355e+02 3.962089148254367976e-01 8.618204661013123546e-02
9.393339333933392599e-01 -1.162093170996728162e+02 1.080463930258969469e+02 3.962086498944007440e-01 8.617951375520063739e-02
9.394239423942393197e-01 -1.161995932040800881e+02 1.080185689519712042e+02 3.962083851660403999e-01 8.617698162154481534e-02
9.395139513951394905e-01 -1.161898718123888727e+02 1.079907563393877155e+02 3.962081206403856859e-01 8.617445020903645447e-02
9.396039603960395503e-01 -1.161801529235674337e+02 1.079629551823144880e+02 3.962078563174656898e-01 8.617191951754765711e-02
9.396939693969396101e-01 -1.161704365365849583e+02 1.079351654748278548e+02 3.962075921973094994e-01 8.616938954694949859e-02
9.397839783978397810e-01 -1.161607226504112305e+02 1.079073872109498211e+02 3.962073282799445373e-01 8.616686029711274897e-02
9.398739873987398408e-01 -1.161510112640166739e+02 1.078796203847263371e+02 3.962070645653995027e-01 8.616433176790737336e-02
9.399639963996399006e-01 -1.161413023763717689e+02 1.078518649902868560e+02 3.962068010537009299e-01 8.616180395920250423e-02
9.400540054005399604e-01 -1.161315959864477918e+02 1.078241210217003356e+02 3.962065377448756864e-01 8.615927687086662179e-02
9.401440144014401312e-01 -1.161218920932168288e+02 1.077963884729545896e+02 3.962062746389496404e-01 8.615675050276774827e-02
9.402340234023401910e-01 -1.161121906956511509e+02 1.077686673381622455e+02 3.962060117359488265e-01 8.615422485477296222e-02
9.403240324032402508e-01 -1.161024917927236828e+02 1.077409576113485770e+02 3.962057490358980028e-01 8.615169992674875932e-02
9.404140414041403107e-01 -1.160927953834077755e+02 1.077132592865936971e+02 3.962054865388218161e-01 8.614917571856070544e-02
9.405040504050404815e-01 -1.160831014666775616e+02 1.076855723579479616e+02 3.962052242447439143e-01 8.614665223007422767e-02
9.405940594059405413e-01 -1.160734100415075005e+02 1.076578968194322954e+02 3.962049621536878896e-01 8.614412946115360126e-02
9.406840684068406011e-01 -1.160637211068726060e+02 1.076302326651427848e+02 3.962047002656773897e-01 8.614160741166249080e-02
9.407740774077406609e-01 -1.160540346617485312e+02 1.076025798890904355e+02 3.962044385807337310e-01 8.613908608146400581e-02
9.408640864086408317e-01 -1.160443507051110856e+02 1.075749384853963875e+02 3.962041770988788958e-01 8.613656547042032596e-02
9.409540954095408916e-01 -1.160346692359376135e+02 1.075473084479550749e+02 3.962039158201350331e-01 8.613404557839338116e-02
9.410441044104409514e-01 -1.160249902532045780e+02 1.075196897709620458e+02 3.962036547445219603e-01 8.613152640524400494e-02
9.411341134113411222e-01 -1.160153137558900482e+02 1.074920824483860713e+02 3.962033938720603277e-01 8.612900795083253125e-02
9.412241224122411820e-01 -1.160056397429725052e+02 1.074644864742404167e+02 3.962031332027704522e-01 8.612649021501861402e-02
9.413141314131412418e-01 -1.159959682134301744e+02 1.074369018426709346e+02 3.962028727366708192e-01 8.612397319766113002e-02
9.414041404140413016e-01 -1.159862991662429437e+02 1.074093285476030246e+02 3.962026124737800248e-01 8.612145689861844255e-02
9.414941494149414725e-01 -1.159766326003904595e+02 1.073817665831009123e+02 3.962023524141168873e-01 8.611894131774795735e-02
9.415841584158415323e-01 -1.159669685148530505e+02 1.073542159432362695e+02 3.962020925576982266e-01 8.611642645490674708e-02
9.416741674167415921e-01 -1.159573069086118409e+02 1.073266766219937267e+02 3.962018329045421394e-01 8.611391230995101009e-02
9.417641764176416519e-01 -1.159476477806482109e+02 1.072991486134105656e+02 3.962015734546644463e-01 8.611139888273625087e-02
9.418541854185418227e-01 -1.159379911299443648e+02 1.072716319115067876e+02 3.962013142080812456e-01 8.610888617311730775e-02
9.419441944194418825e-01 -1.159283369554828198e+02 1.072441265102996937e+02 3.962010551648086354e-01 8.610637418094858886e-02
9.420342034203419423e-01 -1.159186852562464338e+02 1.072166324039000216e+02 3.962007963248609377e-01 8.610386290608348925e-02
9.421242124212421132e-01 -1.159090360312189887e+02 1.071891495862516877e+02 3.962005376882529739e-01 8.610135234837480722e-02
9.422142214221421730e-01 -1.158993892793847209e+02 1.071616780513635518e+02 3.962002792549990660e-01 8.609884250767473046e-02
9.423042304230422328e-01 -1.158897449997282934e+02 1.071342177932989017e+02 3.962000210251114818e-01 8.609633338383483603e-02
9.423942394239422926e-01 -1.158801031912349089e+02 1.071067688060813765e+02 3.961997629986044878e-01 8.609382497670602097e-02
9.424842484248424634e-01 -1.158704638528906088e+02 1.070793310836457835e+02 3.961995051754894637e-01 8.609131728613834966e-02
9.425742574257425233e-01 -1.158608269836813491e+02 1.070519046200859918e+02 3.961992475557786220e-01 8.608881031198126199e-02
9.426642664266425831e-01 -1.158511925825941802e+02 1.070244894094417560e+02 3.961989901394833979e-01 8.608630405408375375e-02
9.427542754275426429e-01 -1.158415606486168770e+02 1.069970854455658582e+02 3.961987329266147828e-01 8.608379851229412683e-02
9.428442844284428137e-01 -1.158319311807367740e+02 1.069696927226664371e+02 3.961984759171834347e-01 8.608129368645951740e-02
9.429342934293428735e-01 -1.158223041779424562e+02 1.069423112346603233e+02 3.961982191111976248e-01 8.607878957642688122e-02
9.430243024302429333e-01 -1.158126796392234041e+02 1.069149409755106461e+02 3.961979625086682333e-01 8.607628618204243853e-02
9.431143114311431042e-01 -1.158030575635687427e+02 1.068875819392984141e+02 3.961977061096031427e-01 8.607378350315178506e-02
9.432043204320431640e-01 -1.157934379499689612e+02 1.068602341199628825e+02 3.961974499140109574e-01 8.607128153959979489e-02
9.432943294329432238e-01 -1.157838207974143216e+02 1.068328975115671682e+02 3.961971939218989491e-01 8.606878029123042617e-02
9.433843384338432836e-01 -1.157742061048961375e+02 1.068055721080817051e+02 3.961969381332746121e-01 8.606627975788729012e-02
9.434743474347434544e-01 -1.157645938714062908e+02 1.067782579034843877e+02 3.961966825481451071e-01 8.606377993941335958e-02
9.435643564356435142e-01 -1.157549840959367913e+02 1.067509548918300624e+02 3.961964271665155968e-01 8.606128083565073306e-02
9.436543654365435740e-01 -1.157453767774806721e+02 1.067236630670583395e+02 3.961961719883926314e-01 8.605878244644098174e-02
9.437443744374436339e-01 -1.157357719150311937e+02 1.066963824231878561e+02 3.961959170137807629e-01 8.605628477162494128e-02
9.438343834383438047e-01 -1.157261695075824122e+02 1.066691129541670477e+02 3.961956622426848762e-01 8.605378781104298935e-02
9.439243924392438645e-01 -1.157165695541284123e+02 1.066418546540825361e+02 3.961954076751091347e-01 8.605129156453455996e-02
9.440144014401439243e-01 -1.157069720536643160e+02 1.066146075168792464e+02 3.961951533110569246e-01 8.604879603193869853e-02
9.441044104410440951e-01 -1.156973770051856718e+02 1.065873715365463710e+02 3.961948991505315210e-01 8.604630121309360391e-02
9.441944194419441549e-01 -1.156877844076885253e+02 1.065601467070213459e+02 3.961946451935351998e-01 8.604380710783679498e-02
9.442844284428442148e-01 -1.156781942601695761e+02 1.065329330223552091e+02 3.961943914400704592e-01 8.604131371600548528e-02
9.443744374437442746e-01 -1.156686065616257935e+02 1.065057304764840040e+02 3.961941378901381317e-01 8.603882103743563936e-02
9.444644464446444454e-01 -1.156590213110550280e+02 1.064785390634246198e+02 3.961938845437405488e-01 8.603632907196330504e-02
9.445544554455445052e-01 -1.156494385074551872e+02 1.064513587771851491e+02 3.961936314008763782e-01 8.603383781942315622e-02
9.446444644464445650e-01 -1.156398581498253435e+02 1.064241896116852786e+02 3.961933784615470078e-01 8.603134727964975581e-02
9.447344734473446248e-01 -1.156302802371646123e+02 1.063970315609540620e+02 3.961931257257513828e-01 8.602885745247675076e-02
9.448244824482447957e-01 -1.156207047684729758e+02 1.063698846189260934e+02 3.961928731934891701e-01 8.602636833773724678e-02
9.449144914491448555e-01 -1.156111317427507146e+02 1.063427487796086979e+02 3.961926208647582048e-01 8.602387993526366960e-02
9.450045004500449153e-01 -1.156015611589987344e+02 1.063156240369860370e+02 3.961923687395558225e-01 8.602139224488766778e-02
9.450945094509450861e-01 -1.155919930162186660e+02 1.062885103849845336e+02 3.961921168178810793e-01 8.601890526644065393e-02
9.451845184518451459e-01 -1.155824273134124240e+02 1.062614078176114418e+02 3.961918650997300895e-01 8.601641899975294436e-02
9.452745274527452057e-01 -1.155728640495825346e+02 1.062343163288224019e+02 3.961916135850988008e-01 8.601393344465439739e-02
