T U C_V $Q_{6}$ $P_{2}$ $n_{Q_{6}}$
9.841584158415841443e-01 -1.125435202649397581e+02 9.700872498015803558e+01 3.326061211792832317e-01 9.402239074944379604e-02 2.233139138427998101e-03
9.842484248424842042e-01 -1.125347895232439441e+02 9.698835648541475507e+01 3.326056870825201961e-01 9.402011132349132050e-02 2.233152609467923145e-03
9.843384338433842640e-01 -1.125260606146304383e+02 9.696799389241945732e+01 3.326052530109946392e-01 9.401783220476273017e-02 2.233166071288833314e-03
9.844284428442843238e-01 -1.125173335385681526e+02 9.694763719082706643e+01 3.326048189653561526e-01 9.401555339328841743e-02 2.233179523871067253e-03
9.845184518451844946e-01 -1.125086082945274910e+02 9.692728637030880634e+01 3.326043849462554380e-01 9.401327488910038443e-02 2.233192967194915900e-03
9.846084608460845544e-01 -1.124998848819796393e+02 9.690694142046976367e+01 3.326039509543408101e-01 9.401099669223025868e-02 2.233206401240600374e-03
9.846984698469846142e-01 -1.124911633003966074e+02 9.688660233107208342e+01 3.326035169902611943e-01 9.400871880271169378e-02 2.233219825988290615e-03
9.847884788478846740e-01 -1.124824435492513288e+02 9.686626909179473444e+01 3.326030830546639061e-01 9.400644122057788543e-02 2.233233241418085442e-03
9.848784878487848449e-01 -1.124737256280176894e+02 9.684594169239306893e+01 3.326026491481965386e-01 9.400416394586372237e-02 2.233246647510038138e-03
9.849684968496849047e-01 -1.124650095361705127e+02 9.682562012260686402e+01 3.326022152715051861e-01 9.400188697860466236e-02 2.233260044244125657e-03
9.850585058505849645e-01 -1.124562952731854892e+02 9.680530437222589057e+01 3.326017814252357208e-01 9.399961031883657947e-02 2.233273431600272911e-03
9.851485148514851353e-01 -1.124475828385394180e+02 9.678499443097369692e+01 3.326013476100331268e-01 9.399733396659654128e-02 2.233286809558344965e-03
9.852385238523851951e-01 -1.124388722317097518e+02 9.676469028874195999e+01 3.326009138265427212e-01 9.399505792192212883e-02 2.233300178098148771e-03
9.853285328532852549e-01 -1.124301634521752362e+02 9.674439193526238512e+01 3.326004800754077118e-01 9.399278218485185299e-02 2.233313537199427528e-03
9.854185418541853148e-01 -1.124214564994148020e+02 9.672409936047588985e+01 3.326000463572713617e-01 9.399050675542476585e-02 2.233326886841863288e-03
9.855085508550854856e-01 -1.124127513729092414e+02 9.670381255416535282e+01 3.325996126727767677e-01 9.398823163368112688e-02 2.233340227005086494e-03
9.855985598559855454e-01 -1.124040480721398865e+02 9.668353150618428060e+01 3.325991790225660272e-01 9.398595681966151472e-02 2.233353557668662538e-03
9.856885688568856052e-01 -1.123953465965880838e+02 9.666325620658760442e+01 3.325987454072789617e-01 9.398368231340704926e-02 2.233366878812088289e-03
9.857785778577856650e-01 -1.123866469457376667e+02 9.664298664513189863e+01 3.325983118275577799e-01 9.398140811496051572e-02 2.233380190414816814e-03
9.858685868586858358e-01 -1.123779491190723263e+02 9.662272281181270728e+01 3.325978782840415815e-01 9.397913422436443565e-02 2.233393492456231793e-03
9.859585958595858957e-01 -1.123692531160770045e+02 9.660246469656119928e+01 3.325974447773700216e-01 9.397686064166292652e-02 2.233406784915663128e-03
9.860486048604859555e-01 -1.123605589362374246e+02 9.658221228936211844e+01 3.325970113081823110e-01 9.397458736690030012e-02 2.233420067772373067e-03
9.861386138613861263e-01 -1.123518665790403759e+02 9.656196558017505538e+01 3.325965778771155512e-01 9.397231440012185355e-02 2.233433341005572684e-03
9.862286228622861861e-01 -1.123431760439732727e+02 9.654172455906561368e+01 3.325961444848076209e-01 9.397004174137359167e-02 2.233446604594413205e-03
9.863186318631862459e-01 -1.123344873305245102e+02 9.652148921604802467e+01 3.325957111318951775e-01 9.396776939070221324e-02 2.233459858517980803e-03
9.864086408640863057e-01 -1.123258004381837338e+02 9.650125954110772852e+01 3.325952778190145454e-01 9.396549734815513866e-02 2.233473102755305275e-03
9.864986498649864766e-01 -1.123171153664409871e+02 9.648103552437150654e+01 3.325948445468001058e-01 9.396322561378066263e-02 2.233486337285354398e-03
9.865886588658865364e-01 -1.123084321147875357e+02 9.646081715587563110e+01 3.325944113158876836e-01 9.396095418762764884e-02 2.233499562087044778e-03
9.866786678667865962e-01 -1.122997506827153842e+02 9.644060442576765979e+01 3.325939781269109941e-01 9.395868306974586304e-02 2.233512777139226666e-03
9.867686768676866560e-01 -1.122910710697175745e+02 9.642039732410465547e+01 3.325935449805031419e-01 9.395641226018579262e-02 2.233525982420693067e-03
9.868586858685868268e-01 -1.122823932752877596e+02 9.640019584108293316e+01 3.325931118772972872e-01 9.395414175899838294e-02 2.233539177910180609e-03
9.869486948694868866e-01 -1.122737172989208148e+02 9.637999996680470360e+01 3.325926788179254801e-01 9.395187156623564795e-02 2.233552363586363467e-03
9.870387038703869464e-01 -1.122650431401122262e+02 9.635980969148135955e+01 3.325922458030186601e-01 9.394960168195019834e-02 2.233565539427855972e-03
9.871287128712871173e-01 -1.122563707983586738e+02 9.633962500525814221e+01 3.325918128332083223e-01 9.394733210619544972e-02 2.233578705413221711e-03
9.872187218721871771e-01 -1.122477002731571645e+02 9.631944589840269089e+01 3.325913799091232415e-01 9.394506283902516464e-02 2.233591861520951849e-03
9.873087308730872369e-01 -1.122390315640063108e+02 9.629927236109205069e+01 3.325909470313939131e-01 9.394279388049442403e-02 2.233605007729497650e-03
9.873987398739872967e-01 -1.122303646704050806e+02 9.627910438358644285e+01 3.325905142006492232e-01 9.394052523065861415e-02 2.233618144017236219e-03
9.874887488748874675e-01 -1.122216995918535787e+02 9.625894195617122762e+01 3.325900814175169473e-01 9.393825688957399556e-02 2.233631270362487417e-03
9.875787578757875274e-01 -1.122130363278526204e+02 9.623878506910294561e+01 3.325896486826239173e-01 9.393598885729755044e-02 2.233644386743520796e-03
9.876687668766875872e-01 -1.122043748779038310e+02 9.621863371269866150e+01 3.325892159965971873e-01 9.393372113388670508e-02 2.233657493138538688e-03
9.877587758775876470e-01 -1.121957152415100580e+02 9.619848787726336070e+01 3.325887833600633114e-01 9.393145371939998212e-02 2.233670589525695721e-03
9.878487848784878178e-01 -1.121870574181745468e+02 9.617834755314581230e+01 3.325883507736465128e-01 9.392918661389637602e-02 2.233683675883075398e-03
9.879387938793878776e-01 -1.121784014074019780e+02 9.615821273068267772e+01 3.325879182379731236e-01 9.392691981743578333e-02 2.233696752188716120e-03
9.880288028802879374e-01 -1.121697472086974727e+02 9.613808340024868926e+01 3.325874857536659790e-01 9.392465333007862793e-02 2.233709818420585597e-03
9.881188118811881083e-01 -1.121610948215669055e+02 9.611795955227728427e+01 3.325870533213482472e-01 9.392238715188602760e-02 2.233722874556601234e-03
9.882088208820881681e-01 -1.121524442455174295e+02 9.609784117715247476e+01 3.325866209416432628e-01 9.392012128291990503e-02 2.233735920574623189e-03
9.882988298829882279e-01 -1.121437954800570225e+02 9.607772826524411869e+01 3.325861886151725288e-01 9.391785572324289066e-02 2.233748956452447434e-03
9.883888388838882877e-01 -1.121351485246940882e+02 9.605762080710186979e+01 3.325857563425578256e-01 9.391559047291805906e-02 2.233761982167818336e-03
9.884788478847884585e-01 -1.121265033789382386e+02 9.603751879312889628e+01 3.325853241244188241e-01 9.391332553200959499e-02 2.233774997698417374e-03
9.885688568856885183e-01 -1.121178600423000375e+02 9.601742221380943931e+01 3.325848919613765831e-01 9.391106090058219669e-02 2.233788003021873990e-03
9.886588658865885781e-01 -1.121092185142905606e+02 9.599733105966191715e+01 3.325844598540498298e-01 9.390879657870103425e-02 2.233800998115752570e-03
9.887488748874886380e-01 -1.121005787944219776e+02 9.597724532121304719e+01 3.325840278030572916e-01 9.390653256643226310e-02 2.233813982957569364e-03
9.888388838883888088e-01 -1.120919408822073251e+02 9.595716498895488655e+01 3.325835958090168076e-01 9.390426886384257987e-02 2.233826957524771666e-03
9.889288928892888686e-01 -1.120833047771603788e+02 9.593709005348273422e+01 3.325831638725450512e-01 9.390200547099951389e-02 2.233839921794759497e-03
9.890189018901889284e-01 -1.120746704787957668e+02 9.591702050537762148e+01 3.325827319942590288e-01 9.389974238797092754e-02 2.233852875744873467e-03
9.891089108910890992e-01 -1.120660379866290697e+02 9.589695633520462081e+01 3.325823001747744700e-01 9.389747961482584893e-02 2.233865819352393034e-03
9.891989198919891590e-01 -1.120574073001764646e+02 9.587689753360955081e+01 3.325818684147063276e-01 9.389521715163341720e-02 2.233878752594536075e-03
9.892889288928892189e-01 -1.120487784189553793e+02 9.585684409118123028e+01 3.325814367146697204e-01 9.389295499846415927e-02 2.233891675448477533e-03
9.893789378937892787e-01 -1.120401513424839237e+02 9.583679599853714137e+01 3.325810050752776026e-01 9.389069315538869920e-02 2.233904587891325996e-03
9.894689468946894495e-01 -1.120315260702805915e+02 9.581675324644966452e+01 3.325805734971433725e-01 9.388843162247845209e-02 2.233917489900131940e-03
9.895589558955895093e-01 -1.120229026018654110e+02 9.579671582553952192e+01 3.325801419808791515e-01 9.388617039980558243e-02 2.233930381451888162e-03
9.896489648964895691e-01 -1.120142809367589365e+02 9.577668372648568607e+01 3.325797105270966725e-01 9.388390948744297637e-02 2.233943262523540186e-03
9.897389738973896289e-01 -1.120056610744825889e+02 9.575665694001239103e+01 3.325792791364073353e-01 9.388164888546411679e-02 2.233956133091969786e-03
9.898289828982897998e-01 -1.119970430145584999e+02 9.573663545688904719e+01 3.325788478094207634e-01 9.387938859394315272e-02 2.233968993133998021e-03
9.899189918991898596e-01 -1.119884267565096394e+02 9.571661926788391384e+01 3.325784165467469133e-01 9.387712861295489930e-02 2.233981842626395643e-03
9.900090009000899194e-01 -1.119798122998602565e+02 9.569660836371564017e+01 3.325779853489945204e-01 9.387486894257479619e-02 2.233994681545877891e-03
9.900990099009900902e-01 -1.119711996441347708e+02 9.567660273520382930e+01 3.325775542167724863e-01 9.387260958287901857e-02 2.234007509869095822e-03
9.901890189018901500e-01 -1.119625887888588807e+02 9.565660237315194081e+01 3.325771231506873260e-01 9.387035053394418571e-02 2.234020327572651485e-03
9.902790279027902098e-01 -1.119539797335587963e+02 9.563660726841041537e+01 3.325766921513459984e-01 9.386809179584802709e-02 2.234033134633087950e-03
9.903690369036902696e-01 -1.119453724777619641e+02 9.561661741181910656e+01 3.325762612193544632e-01 9.386583336866841099e-02 2.234045931026891474e-03
9.904590459045904405e-01 -1.119367670209961858e+02 9.559663279422214544e+01 3.325758303553187911e-01 9.386357525248405220e-02 2.234058716730489766e-03
9.905490549054905003e-01 -1.119281633627906416e+02 9.557665340649027996e+01 3.325753995598432211e-01 9.386131744737456761e-02 2.234071491720266301e-03
9.906390639063905601e-01 -1.119195615026745685e+02 9.555667923960034216e+01 3.325749688335317145e-01 9.385905995341976837e-02 2.234084255972530828e-03
9.907290729072906199e-01 -1.119109614401788093e+02 9.553671028438517965e+01 3.325745381769874554e-01 9.385680277070047872e-02 2.234097009463550162e-03
9.908190819081907907e-01 -1.119023631748344343e+02 9.551674653181714802e+01 3.325741075908134059e-01 9.385454589929784208e-02 2.234109752169526064e-03
9.909090909090908506e-01 -1.118937667061739063e+02 9.549678797282651033e+01 3.325736770756112515e-01 9.385228933929413986e-02 2.234122484066620399e-03
9.909990999099909104e-01 -1.118851720337297877e+02 9.547683459841998399e+01 3.325732466319817338e-01 9.385003309077169509e-02 2.234135205130918268e-03
9.910891089108910812e-01 -1.118765791570360904e+02 9.545688639957134569e+01 3.325728162605260940e-01 9.384777715381389940e-02 2.234147915338463575e-03
9.911791179117911410e-01 -1.118679880756270535e+02 9.543694336730870020e+01 3.325723859618431311e-01 9.384552152850432483e-02 2.234160614665241674e-03
9.912691269126912008e-01 -1.118593987890383232e+02 9.541700549266047915e+01 3.325719557365330870e-01 9.384326621492790343e-02 2.234173303087181109e-03
9.913591359135912606e-01 -1.118508112968059720e+02 9.539707276663341418e+01 3.325715255851928731e-01 9.384101121316941463e-02 2.234185980580148407e-03
9.914491449144914315e-01 -1.118422255984670954e+02 9.537714518029200406e+01 3.325710955084212328e-01 9.383875652331485906e-02 2.234198647119973232e-03
9.915391539153914913e-01 -1.118336416935594855e+02 9.535722272474386330e+01 3.325706655068147444e-01 9.383650214545061208e-02 2.234211302682413258e-03
9.916291629162915511e-01 -1.118250595816213604e+02 9.533730539109870961e+01 3.325702355809694311e-01 9.383424807966343761e-02 2.234223947243174982e-03
9.917191719171916109e-01 -1.118164792621923453e+02 9.531739317047787097e+01 3.325698057314802059e-01 9.383199432604109880e-02 2.234236580777911128e-03
9.918091809180917817e-01 -1.118079007348128897e+02 9.529748605394007654e+01 3.325693759589435361e-01 9.382974088467199714e-02 2.234249203262222809e-03
9.918991899189918415e-01 -1.117993239990234571e+02 9.527758403274802390e+01 3.325689462639517258e-01 9.382748775564471455e-02 2.234261814671653461e-03
9.919891989198919013e-01 -1.117907490543662732e+02 9.525768709797786471e+01 3.325685166470986887e-01 9.382523493904887379e-02 2.234274414981689705e-03
9.920792079207920722e-01 -1.117821759003836917e+02 9.523779524086145898e+01 3.325680871089773394e-01 9.382298243497472212e-02 2.234287004167764823e-03
9.921692169216921320e-01 -1.117736045366189899e+02 9.521790845264030168e+01 3.325676576501796489e-01 9.382073024351274271e-02 2.234299582205261786e-03
9.922592259225921918e-01 -1.117650349626166530e+02 9.519802672444895109e+01 3.325672282712962557e-01 9.381847836475440405e-02 2.234312149069502852e-03
9.923492349234922516e-01 -1.117564671779213654e+02 9.517815004758863040e+01 3.325667989729181873e-01 9.381622679879154936e-02 2.234324704735758671e-03
9.924392439243924224e-01 -1.117479011820788344e+02 9.515827841333312165e+01 3.325663697556345832e-01 9.381397554571672959e-02 2.234337249179245248e-03
9.925292529252924822e-01 -1.117393369746355205e+02 9.513841181296024274e+01 3.325659406200348056e-01 9.381172460562296755e-02 2.234349782375123512e-03
9.926192619261925421e-01 -1.117307745551389502e+02 9.511855023771850881e+01 3.325655115667070505e-01 9.380947397860422976e-02 2.234362304298502782e-03
9.927092709270926019e-01 -1.117222139231371187e+02 9.509869367896197900e+01 3.325650825962396806e-01 9.380722366475478802e-02 2.234374814924441639e-03
9.927992799279927727e-01 -1.117136550781788031e+02 9.507884212801539547e+01 3.325646537092178945e-01 9.380497366416944149e-02 2.234387314227930573e-03
9.928892889288928325e-01 -1.117050980198137324e+02 9.505899557620938367e+01 3.325642249062291111e-01 9.380272397694371100e-02 2.234399802183918878e-03
9.929792979297928923e-01 -1.116965427475922894e+02 9.503915401494482751e+01 3.325637961878587512e-01 9.380047460317396391e-02 2.234412278767304236e-03
9.930693069306930632e-01 -1.116879892610657237e+02 9.501931743557675247e+01 3.325633675546907364e-01 9.379822554295663695e-02 2.234424743952921448e-03
9.931593159315931230e-01 -1.116794375597859812e+02 9.499948582951576270e+01 3.325629390073098768e-01 9.379597679638920771e-02 2.234437197715551972e-03
9.932493249324931828e-01 -1.116708876433056759e+02 9.497965918822244191e+01 3.325625105462984843e-01 9.379372836356948684e-02 2.234449640029933896e-03
9.933393339333932426e-01 -1.116623395111785015e+02 9.495983750309116544e+01 3.325620821722399811e-01 9.379148024459597888e-02 2.234462070870742428e-03
9.934293429342934134e-01 -1.116537931629586069e+02 9.494002076559206671e+01 3.325616538857154580e-01 9.378923243956774347e-02 2.234474490212602898e-03
9.935193519351934732e-01 -1.116452485982012632e+02 9.492020896718447887e+01 3.325612256873063943e-01 9.378698494858447865e-02 2.234486898030087296e-03
9.936093609360935330e-01 -1.116367058164619976e+02 9.490040209940706006e+01 3.325607975775931036e-01 9.378473777174643755e-02 2.234499294297713837e-03
9.936993699369935928e-01 -1.116281648172975025e+02 9.488060015374335876e+01 3.325603695571549556e-01 9.378249090915416475e-02 2.234511678989947823e-03
9.937893789378937637e-01 -1.116196256002653087e+02 9.486080312168438411e+01 3.325599416265708763e-01 9.378024436090931504e-02 2.234524052081202517e-03
